Region,Ou Name,Customer Name,Customer Number,Site Use Id,Claim Number,Settlement Method,Status Code,Write Off Account,Offer Owner,Committed Amount,Earned Amount,Claim Owner,Claim Type,Claim Reason,Prior Claim Type,Write Off Account Actual,Claim Date,Amount,Claim Amount Func,Claim Amount USD,Line Amount,Amount Remaining,Amount Remaining Func,Parent Claim Remaining Amt,Currency Code,Customer Ref Number,Customer Ref Date,Claim Ref Quarter,Creation Date,Created By,Last Updated By,Claim Close Date,Transaction Number,AR Transaction Remaining Amount,Subledger,Accounts Payable Invoice Status,Accounts Payable Voucher Number,Accounts Payable Scheduled Payment Date,Accounts Payable Payment Date,Accounts Payable Prepayment Date,Po Number,Overage Amt Trans,Overage Amt Funct,Aged Days,Aged Bucket,Claim Investigation Reason,Claim Description,Receipt Number,Claim Submitter,Claim Pending With,More Info Approver,Claim Approval Type,Days Pending Approval,Days Pending Close,Offer Remaining Amt Trans,Offer Unassociated Amt Trans,Offer Code,Line Offer,Offer Quarter,Offer Status,Offer Start Date,Offer End Date,Budget Name,Budget Category,Offer Type,Activity Type,Accrual Account,Voucher Number,Claim Period From,Claim Period To,Claim TAX Amount,PL Account,Channel Data Set
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492773,Credit Memo - On Account,CLOSED,,"Gucwa, Mike Andrew",3743972.21,2637819.98,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,18176.91,18176.91,18176.91,18177.0,0.0,0.0,0.0,USD,2510-1049689430,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226305,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,129806.0,129805.73,AMR09240465LMP,AMR09240465LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Gaming PC Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492774,Credit Memo - On Account,CLOSED,,"Ness, Von Desiree",1962181.3,1822404.86,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,17402.47,17402.47,17402.47,17402.0,0.0,0.0,0.0,USD,2510-1053101185,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226306,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,529987.0,529987.29,AMR09240482LMP,AMR09240482LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM Webcams Group,Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492775,Credit Memo - On Account,CLOSED,,"Gucwa, Mike Andrew",3743972.21,2637819.98,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,17367.48,17367.48,17367.48,17367.0,0.0,0.0,0.0,USD,2510-1047760165,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226307,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,129806.0,129805.73,AMR09240465LMP,AMR09240465LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Gaming PC Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492778,Credit Memo - On Account,CLOSED,,"Gucwa, Mike Andrew",1881315.89,1410707.45,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,15407.8,15407.8,15407.8,15408.0,0.0,0.0,0.0,USD,2510-1049271600,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226308,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,5204.0,5203.71,AMR09240451LMP,AMR09240451LMP-FY25Q3 M1 CUSTOMER REBATES AMAZON.COM Gaming PC Group,Q2-25,ACTIVE,2024-09-28,2024-10-25,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492779,Credit Memo - On Account,CLOSED,,"Ness, Von Desiree",167700.15,397448.15,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,15099.7,15099.7,15099.7,15100.0,0.0,0.0,0.0,USD,2510-1052916775,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226309,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,174.0,173.61,AMR09240462LMP,AMR09240462LMP-FY25Q3 M2 CUSTOMER REBATES AMAZON.COM Tablet Keyboards Group,Q2-25,ACTIVE,2024-10-26,2024-11-22,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492780,Credit Memo - On Account,CLOSED,,"Nutting, Jeff",1601198.22,1225989.86,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,14673.44,14673.44,14673.44,14673.0,0.0,0.0,0.0,USD,2500-1053123735,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226310,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,214682.0,214681.98,AMR09240481LMP,AMR09240481LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM Mobile Speakers Group,Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492781,Credit Memo - On Account,CLOSED,,"Nutting, Jeff",1601198.22,1225989.86,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,13882.38,13882.38,13882.38,13882.0,0.0,0.0,0.0,USD,2500-1053108300,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226313,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,214682.0,214681.98,AMR09240481LMP,AMR09240481LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM Mobile Speakers Group,Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492782,Credit Memo - On Account,CLOSED,,"Nutting, Jeff",1601198.22,1225989.86,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,13824.02,13824.02,13824.02,13824.0,0.0,0.0,0.0,USD,2500-1047742400,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226314,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,214682.0,214681.98,AMR09240481LMP,AMR09240481LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM Mobile Speakers Group,Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492783,Credit Memo - On Account,OPEN,,,,,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,13073.21,13073.21,13073.21,13073.0,13073.21,13073.21,13073.21,USD,2510-1050159115,,Q4-25,2025-01-09,,,,,,AR,,,,,,,,,19.0,0-30,,,324770130,,,,,,,,,,,,,,,,,,,,,,,0.0,,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492784,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",432408.27,504221.21,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,12239.04,12239.04,12239.04,12239.0,0.0,0.0,0.0,USD,2510-1054142940,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226315,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,55185.0,55185.47,AMR09240468LMP,AMR09240468LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Pointing Devices Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492785,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",99850.61,1037327.08,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,10603.38,10603.38,10603.38,10603.0,0.0,0.0,0.0,USD,2510-1047762400,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226316,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,85425.0,85425.25,AMR09240467LMP,AMR09240467LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM PC Keyboards & Combos Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492786,Credit Memo - On Account,CLOSED,,"Lo, Erin I Lin",255937.58,157547.52,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,10459.25,10459.25,10459.25,10459.0,0.0,0.0,0.0,USD,6284-1048155860,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226317,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,24801.0,34747.81,AMR09240463LMP,AMR09240463LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Blue Microphones Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492787,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",99850.61,1037327.08,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,10394.4,10394.4,10394.4,10394.0,0.0,0.0,0.0,USD,2510-1047315355,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226318,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,85425.0,85425.25,AMR09240467LMP,AMR09240467LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM PC Keyboards & Combos Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492789,Credit Memo - On Account,CLOSED,,"Ness, Von Desiree",151600.08,128539.98,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,10163.92,10163.92,10163.92,10164.0,0.0,0.0,0.0,USD,2510-1047750270,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226319,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,53446.0,53446.38,AMR09240466LMP,AMR09240466LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Headsets Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492790,Credit Memo - On Account,CLOSED,,"Nutting, Jeff",1601198.22,1225989.86,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,10128.68,10128.68,10128.68,10129.0,0.0,0.0,0.0,USD,2500-1053111400,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226363,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,214682.0,214681.98,AMR09240481LMP,AMR09240481LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM Mobile Speakers Group,Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492791,Credit Memo - On Account,CLOSED,,"Gucwa, Mike Andrew",3743972.21,2637819.98,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,9570.2,9570.2,9570.2,9570.0,0.0,0.0,0.0,USD,2510-1052015410,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226364,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,129806.0,129805.73,AMR09240465LMP,AMR09240465LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Gaming PC Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492792,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",99850.61,1037327.08,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,9215.63,9215.63,9215.63,9216.0,0.0,0.0,0.0,USD,2510-1051567840,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226365,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,85425.0,85425.25,AMR09240467LMP,AMR09240467LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM PC Keyboards & Combos Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492793,Credit Memo - On Account,CLOSED,,"Gray, Nicholas",130185.87,58008.5,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,9122.85,9122.85,9122.85,9123.0,0.0,0.0,0.0,USD,2000-1048143500,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226267,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,22236.0,22235.82,AMR09240480LMP,AMR09240480LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM Mobile Cloud Gaming Group,Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492794,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",99850.61,1037327.08,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,7979.7,7979.7,7979.7,7980.0,0.0,0.0,0.0,USD,2510-1052916670,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226143,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,85425.0,85425.25,AMR09240467LMP,AMR09240467LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM PC Keyboards & Combos Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492795,,OPEN,,,,,"Ruiz, Teresa",Unknown,Unknown,,,2025-01-09,7736.65,7736.65,7736.65,7737.0,7736.65,7736.65,7736.65,USD,2510-1050152810,,Q4-25,2025-01-09,,,,,,,,,,,,,,,19.0,0-30,,,324770130,,,,,,,,,,,,,,,,,,,,,,,0.0,,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492796,Credit Memo - On Account,CLOSED,,"Gucwa, Mike Andrew",3743972.21,2637819.98,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,7311.72,7311.72,7311.72,7312.0,0.0,0.0,0.0,USD,2510-1051938925,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226144,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,129806.0,129805.73,AMR09240465LMP,AMR09240465LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Gaming PC Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492797,Credit Memo - On Account,CLOSED,,"Wells, Michelle",267023.73,355758.09,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,7156.3,7156.3,7156.3,7156.0,0.0,0.0,0.0,USD,2000-1049222605,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226145,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,201.0,200.77,AMR09240464LMP,AMR09240464LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Console Gaming Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492798,Credit Memo - On Account,CLOSED,,"Wells, Michelle",267023.73,355758.09,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,6954.6,6954.6,6954.6,6955.0,0.0,0.0,0.0,USD,2000-1053122915,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226146,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,201.0,200.77,AMR09240464LMP,AMR09240464LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Console Gaming Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492799,Credit Memo - On Account,CLOSED,,"Nutting, Jeff",1601198.22,1225989.86,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,6859.87,6859.87,6859.87,6860.0,0.0,0.0,0.0,USD,2500-1048170985,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226147,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,214682.0,214681.98,AMR09240481LMP,AMR09240481LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM Mobile Speakers Group,Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492800,Credit Memo - On Account,CLOSED,,"Gucwa, Mike Andrew",3743972.21,2637819.98,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,6765.63,6765.63,6765.63,6766.0,0.0,0.0,0.0,USD,2510-1053075205,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226148,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,129806.0,129805.73,AMR09240465LMP,AMR09240465LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Gaming PC Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492801,Credit Memo - On Account,CLOSED,,"Lo, Erin I Lin",77009.45,93526.87,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,6713.59,6713.59,6713.59,1982.0,0.0,0.0,0.0,USD,2510-1051909575,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226149,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,5431.0,5430.76,AMR09240478LMP,AMR09240478LMP-FY25Q3 Qtr CUSTOMER REBATES AMAZON.COM Lights Group,Q2-25,ACTIVE,2024-09-28,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492801,Credit Memo - On Account,CLOSED,,"Lo, Erin I Lin",255937.58,157547.52,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,6713.59,6713.59,6713.59,648.0,0.0,0.0,0.0,USD,2510-1051909575,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226149,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,24801.0,34747.81,AMR09240463LMP,AMR09240463LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Blue Microphones Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - GAMING & S&C,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492801,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",99850.61,1037327.08,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,6713.59,6713.59,6713.59,2262.0,0.0,0.0,0.0,USD,2510-1051909575,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226149,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,85425.0,85425.25,AMR09240467LMP,AMR09240467LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM PC Keyboards & Combos Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
AMERICA,North America OU,AMAZON.COM,38765,103888.0,DED21492801,Credit Memo - On Account,CLOSED,,"Yuan, Andrew",432408.27,504221.21,"Ruiz, Teresa",REBATE - T1,REBATE - T1,,,2025-01-09,6713.59,6713.59,6713.59,1822.0,0.0,0.0,0.0,USD,2510-1051909575,,Q4-25,2025-01-09,"Hayes, Susan","Hayes, Susan",2025-01-17,11260226149,0.0,AR,,,,,,,0.0,0.0,8.0,0-30,,,324770130,"Hayes, Susan","Bermingham, Niamh",,Claim Analyst,7.0,1.0,55185.0,55185.47,AMR09240468LMP,AMR09240468LMP-FY25Q3 M3 CUSTOMER REBATES AMAZON.COM Pointing Devices Group,Q2-25,ACTIVE,2024-11-23,2024-12-27,FY25Q3 AMR NAM (NA OU) CUSTOMER REBATES BUDGET - PERSONAL WORKSPACE & MUSIC,Consumer Rebate,LUMPSUM,Consumer Rebates - Flat amount,11556,,,,0.0,30505,
